edition,report_type,measure_name,state_name,rank,value,score,lower_CI,upper_CI,source
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Alabama,44.0,66.3,-1.08,69.5,63.2,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Alaska,45.0,64.9,-1.46,69.5,60.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Arizona,27.0,71.8,0.41,74.1,69.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Arkansas,31.0,71.5,0.32,73.9,69.2,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,California,42.0,68.7,-0.43,72.7,64.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Colorado,2.0,76.0,1.54,78.0,74.0,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Connecticut,31.0,71.5,0.32,74.4,68.6,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Delaware,30.0,71.6,0.35,75.3,67.9,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Florida,46.0,64.3,-1.62,67.3,61.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Georgia,29.0,71.7,0.38,74.1,69.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Hawaii,50.0,61.9,-2.0,64.9,59.0,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Idaho,34.0,71.3,0.27,74.3,68.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Illinois,47.0,64.1,-1.68,68.0,60.2,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Indiana,17.0,73.4,0.84,75.4,71.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Iowa,8.0,75.0,1.27,76.9,73.1,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Kansas,15.0,73.9,0.97,75.8,72.1,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Kentucky,20.0,72.9,0.7,76.1,69.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Louisiana,40.0,69.9,-0.11,73.0,66.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Maine,21.0,72.7,0.65,74.6,70.8,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Maryland,6.0,75.1,1.3,77.0,73.1,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Massachusetts,3.0,75.8,1.49,78.5,73.2,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Michigan,27.0,71.8,0.41,74.2,69.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Minnesota,25.0,72.2,0.51,74.0,70.5,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Mississippi,43.0,66.6,-1.0,69.0,64.2,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Missouri,19.0,73.1,0.76,75.3,70.9,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Montana,39.0,70.4,0.03,72.8,68.0,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Nebraska,4.0,75.3,1.35,76.9,73.6,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Nevada,38.0,70.7,0.11,75.9,65.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,New Hampshire,9.0,74.8,1.22,77.3,72.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,New Jersey,49.0,62.5,-2.0,65.1,59.9,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,New Mexico,24.0,72.4,0.57,75.2,69.6,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,New York,48.0,63.9,-1.73,66.2,61.6,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,North Carolina,17.0,73.4,0.84,76.2,70.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,North Dakota,35.0,71.0,0.19,73.7,68.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Ohio,25.0,72.2,0.51,74.1,70.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Oklahoma,6.0,75.1,1.3,77.7,72.5,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Oregon,36.0,70.9,0.16,74.0,67.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Pennsylvania,33.0,71.4,0.3,74.6,68.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Rhode Island,14.0,74.2,1.06,77.2,71.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,South Carolina,23.0,72.5,0.6,75.5,69.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,South Dakota,1.0,76.4,1.65,80.0,72.9,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Tennessee,15.0,73.9,0.97,77.2,70.7,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Texas,37.0,70.8,0.14,74.3,67.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Utah,13.0,74.5,1.14,76.5,72.4,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Vermont,21.0,72.7,0.65,75.3,70.1,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Virginia,11.0,74.6,1.16,76.9,72.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Washington,9.0,74.8,1.22,76.8,72.9,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,West Virginia,11.0,74.6,1.16,76.8,72.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Wisconsin,4.0,75.3,1.35,78.3,72.3,AHR data
2022,2022 Senior,Pneumonia Vaccination - Ages 65+,Wyoming,41.0,69.0,-0.35,71.8,66.2,AHR data
2022,2022 Senior,Poverty,Alaska,2.0,5.9,0.12,6.6,5.2,AHR data
2022,2022 Senior,Poverty,Alabama,40.0,10.2,-0.47,10.4,10.0,AHR data
2022,2022 Senior,Poverty,Arkansas,43.0,10.3,-0.81,10.7,9.9,AHR data
2022,2022 Senior,Poverty,Arizona,30.0,8.9,-0.54,9.1,8.7,AHR data
2022,2022 Senior,Poverty,California,40.0,10.2,0.47,10.3,10.1,AHR data
2022,2022 Senior,Poverty,Colorado,8.0,7.4,-0.47,7.6,7.2,AHR data
2022,2022 Senior,Poverty,Connecticut,6.0,7.2,0.66,7.4,7.0,AHR data
2022,2022 Senior,Poverty,Delaware,4.0,6.6,-0.12,7.2,6.0,AHR data
2022,2022 Senior,Poverty,Florida,44.0,10.4,-0.31,10.5,10.3,AHR data
2022,2022 Senior,Poverty,Georgia,40.0,10.2,-0.27,10.4,10.0,AHR data
2022,2022 Senior,Poverty,Hawaii,19.0,8.1,0.78,8.6,7.6,AHR data
2022,2022 Senior,Poverty,Iowa,5.0,7.1,-0.35,7.3,6.9,AHR data
2022,2022 Senior,Poverty,Idaho,25.0,8.6,-0.97,9.2,8.0,AHR data
2022,2022 Senior,Poverty,Illinois,27.0,8.7,0.47,8.8,8.6,AHR data
2022,2022 Senior,Poverty,Indiana,12.0,7.6,-0.39,7.8,7.4,AHR data
2022,2022 Senior,Poverty,Kansas,9.0,7.5,-0.58,7.9,7.1,AHR data
2022,2022 Senior,Poverty,Kentucky,46.0,11.0,-0.54,11.4,10.6,AHR data
2022,2022 Senior,Poverty,Louisiana,49.0,12.8,0.27,13.2,12.4,AHR data
2022,2022 Senior,Poverty,Massachusetts,33.0,9.0,1.05,9.2,8.8,AHR data
2022,2022 Senior,Poverty,Maryland,15.0,7.7,0.47,7.9,7.5,AHR data
2022,2022 Senior,Poverty,Maine,27.0,8.7,-0.16,9.2,8.2,AHR data
2022,2022 Senior,Poverty,Michigan,23.0,8.4,-0.08,8.6,8.2,AHR data
2022,2022 Senior,Poverty,Minnesota,6.0,7.2,0.04,7.4,7.0,AHR data
2022,2022 Senior,Poverty,Missouri,25.0,8.6,-0.43,8.8,8.4,AHR data
2022,2022 Senior,Poverty,Mississippi,49.0,12.8,-0.19,13.3,12.3,AHR data
2022,2022 Senior,Poverty,Montana,24.0,8.5,-0.54,9.1,7.9,AHR data
2022,2022 Senior,Poverty,North Carolina,34.0,9.1,-0.39,9.3,8.9,AHR data
2022,2022 Senior,Poverty,North Dakota,34.0,9.1,-0.27,9.7,8.5,AHR data
2022,2022 Senior,Poverty,Nebraska,15.0,7.7,-0.35,8.1,7.3,AHR data
2022,2022 Senior,Poverty,New Hampshire,1.0,5.7,-0.47,6.2,5.2,AHR data
2022,2022 Senior,Poverty,New Jersey,22.0,8.3,0.66,8.5,8.1,AHR data
2022,2022 Senior,Poverty,New Mexico,48.0,12.0,0.31,12.5,11.5,AHR data
2022,2022 Senior,Poverty,Nevada,30.0,8.9,-0.16,9.3,8.5,AHR data
2022,2022 Senior,Poverty,New York,47.0,11.5,1.51,11.6,11.4,AHR data
2022,2022 Senior,Poverty,Ohio,19.0,8.1,-0.04,8.2,8.0,AHR data
2022,2022 Senior,Poverty,Oklahoma,30.0,8.9,-0.97,9.1,8.7,AHR data
2022,2022 Senior,Poverty,Oregon,17.0,7.9,-0.39,8.1,7.7,AHR data
2022,2022 Senior,Poverty,Pennsylvania,19.0,8.1,0.47,8.2,8.0,AHR data
2022,2022 Senior,Poverty,Rhode Island,39.0,9.7,1.16,10.4,9.0,AHR data
2022,2022 Senior,Poverty,South Carolina,36.0,9.4,-0.5,9.6,9.2,AHR data
2022,2022 Senior,Poverty,South Dakota,27.0,8.7,-0.19,9.4,8.0,AHR data
2022,2022 Senior,Poverty,Tennessee,36.0,9.4,-0.54,9.6,9.2,AHR data
2022,2022 Senior,Poverty,Texas,45.0,10.6,-0.5,10.7,10.5,AHR data
2022,2022 Senior,Poverty,Utah,3.0,6.4,-0.97,6.8,6.0,AHR data
2022,2022 Senior,Poverty,Virginia,9.0,7.5,-0.16,7.7,7.3,AHR data
2022,2022 Senior,Poverty,Vermont,12.0,7.6,0.0,8.2,7.0,AHR data
2022,2022 Senior,Poverty,Washington,9.0,7.5,-0.47,7.7,7.3,AHR data
2022,2022 Senior,Poverty,Wisconsin,12.0,7.6,0.16,7.8,7.4,AHR data
2022,2022 Senior,Poverty,West Virginia,38.0,9.5,-0.39,10.0,9.0,AHR data
2022,2022 Senior,Poverty,Wyoming,18.0,8.0,-0.97,8.8,7.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,Alaska,4.0,6.9,-1.4,8.7,5.1,AHR data
2022,2022 Senior,Poverty - Ages 65+,Alabama,41.0,10.5,0.61,11.2,9.8,AHR data
2022,2022 Senior,Poverty - Ages 65+,Arkansas,41.0,10.5,0.61,11.3,9.7,AHR data
2022,2022 Senior,Poverty - Ages 65+,Arizona,32.0,9.0,-0.22,9.5,8.5,AHR data
2022,2022 Senior,Poverty - Ages 65+,California,41.0,10.5,0.61,10.7,10.3,AHR data
2022,2022 Senior,Poverty - Ages 65+,Colorado,7.0,7.2,-1.23,7.8,6.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Connecticut,9.0,7.3,-1.17,8.0,6.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Delaware,9.0,7.3,-1.17,8.6,6.0,AHR data
2022,2022 Senior,Poverty - Ages 65+,Florida,45.0,10.7,0.73,11.1,10.3,AHR data
2022,2022 Senior,Poverty - Ages 65+,Georgia,40.0,10.4,0.56,10.9,9.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Hawaii,28.0,8.7,-0.39,9.8,7.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Iowa,11.0,7.4,-1.12,8.0,6.8,AHR data
2022,2022 Senior,Poverty - Ages 65+,Idaho,4.0,6.9,-1.4,7.9,5.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Illinois,26.0,8.6,-0.45,9.0,8.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,Indiana,16.0,7.7,-0.95,8.2,7.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,Kansas,7.0,7.2,-1.23,7.8,6.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Kentucky,46.0,11.6,1.23,12.3,10.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Louisiana,48.0,13.2,2.0,14.0,12.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Massachusetts,33.0,9.1,-0.17,9.6,8.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Maryland,18.0,7.8,-0.89,8.3,7.3,AHR data
2022,2022 Senior,Poverty - Ages 65+,Maine,25.0,8.5,-0.5,9.6,7.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Michigan,24.0,8.4,-0.56,8.8,8.0,AHR data
2022,2022 Senior,Poverty - Ages 65+,Minnesota,11.0,7.4,-1.12,7.9,6.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Missouri,30.0,8.9,-0.28,9.4,8.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Mississippi,48.0,13.2,2.0,14.0,12.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Montana,26.0,8.6,-0.45,9.7,7.5,AHR data
2022,2022 Senior,Poverty - Ages 65+,North Carolina,33.0,9.1,-0.17,9.6,8.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,North Dakota,19.0,8.0,-0.78,9.2,6.8,AHR data
2022,2022 Senior,Poverty - Ages 65+,Nebraska,20.0,8.1,-0.73,8.9,7.3,AHR data
2022,2022 Senior,Poverty - Ages 65+,New Hampshire,2.0,6.2,-1.79,7.2,5.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,New Jersey,29.0,8.8,-0.33,9.4,8.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,New Mexico,50.0,13.5,2.0,14.6,12.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Nevada,36.0,9.5,0.06,10.3,8.7,AHR data
2022,2022 Senior,Poverty - Ages 65+,New York,47.0,12.0,1.45,12.4,11.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,Ohio,22.0,8.3,-0.61,8.7,7.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Oklahoma,37.0,9.7,0.17,10.3,9.1,AHR data
2022,2022 Senior,Poverty - Ages 65+,Oregon,20.0,8.1,-0.73,8.7,7.5,AHR data
2022,2022 Senior,Poverty - Ages 65+,Pennsylvania,22.0,8.3,-0.61,8.7,7.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,Rhode Island,30.0,8.9,-0.28,10.2,7.6,AHR data
2022,2022 Senior,Poverty - Ages 65+,South Carolina,39.0,10.1,0.39,10.8,9.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,South Dakota,16.0,7.7,-0.95,9.0,6.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Tennessee,37.0,9.7,0.17,10.3,9.1,AHR data
2022,2022 Senior,Poverty - Ages 65+,Texas,44.0,10.6,0.67,11.0,10.2,AHR data
2022,2022 Senior,Poverty - Ages 65+,Utah,2.0,6.2,-1.79,7.0,5.4,AHR data
2022,2022 Senior,Poverty - Ages 65+,Virginia,6.0,7.1,-1.28,7.5,6.7,AHR data
2022,2022 Senior,Poverty - Ages 65+,Vermont,1.0,6.1,-1.84,7.2,5.0,AHR data
2022,2022 Senior,Poverty - Ages 65+,Washington,15.0,7.5,-1.06,8.0,7.0,AHR data
2022,2022 Senior,Poverty - Ages 65+,Wisconsin,11.0,7.4,-1.12,7.9,6.9,AHR data
2022,2022 Senior,Poverty - Ages 65+,West Virginia,35.0,9.3,-0.06,10.3,8.3,AHR data
2022,2022 Senior,Poverty - Ages 65+,Wyoming,11.0,7.4,-1.12,8.9,5.9,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Alaska,6.0,974.0,-1.36,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Alabama,48.0,2332.0,1.68,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Arkansas,38.0,1830.0,0.55,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Arizona,9.0,1075.0,-1.13,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,California,15.0,1259.0,-0.72,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Colorado,3.0,817.0,-1.71,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Connecticut,21.0,1352.0,-0.51,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Delaware,37.0,1826.0,0.55,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Florida,32.0,1698.0,0.26,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Georgia,43.0,1908.0,0.73,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Hawaii,2.0,786.0,-1.78,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Iowa,13.0,1234.0,-0.78,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Idaho,1.0,783.0,-1.79,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Illinois,39.0,1836.0,0.57,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Indiana,40.0,1838.0,0.57,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Kansas,23.0,1448.0,-0.3,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Kentucky,49.0,2345.0,1.71,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Louisiana,46.0,2276.0,1.55,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Massachusetts,34.0,1751.0,0.38,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Maryland,30.0,1618.0,0.08,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Maine,12.0,1199.0,-0.86,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Michigan,45.0,2016.0,0.97,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Minnesota,14.0,1248.0,-0.75,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Missouri,36.0,1814.0,0.52,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Mississippi,47.0,2321.0,1.65,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Montana,5.0,940.0,-1.44,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,North Carolina,41.0,1850.0,0.6,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,North Dakota,17.0,1298.0,-0.64,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Nebraska,11.0,1193.0,-0.87,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,New Hampshire,22.0,1378.0,-0.46,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,New Jersey,24.0,1470.0,-0.25,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,New Mexico,10.0,1101.0,-1.08,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Nevada,28.0,1566.0,-0.04,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,New York,25.0,1473.0,-0.24,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Ohio,42.0,1885.0,0.68,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Oklahoma,44.0,1996.0,0.93,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Oregon,8.0,1047.0,-1.2,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Pennsylvania,31.0,1677.0,0.21,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Rhode Island,26.0,1474.0,-0.24,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,South Carolina,27.0,1524.0,-0.13,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,South Dakota,18.0,1308.0,-0.61,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Tennessee,35.0,1762.0,0.4,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Texas,33.0,1713.0,0.29,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Utah,4.0,894.0,-1.54,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Virginia,29.0,1593.0,0.02,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Vermont,16.0,1271.0,-0.7,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Washington,7.0,1032.0,-1.23,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Wisconsin,20.0,1330.0,-0.56,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,West Virginia,50.0,2752.0,2.0,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74,Wyoming,19.0,1310.0,-0.61,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Alaska,5.0,964.0,-1.18,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Alabama,47.0,2280.0,1.63,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Arkansas,42.0,1826.0,0.66,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Arizona,9.0,1015.0,-1.07,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,California,13.0,1147.0,-0.79,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Colorado,3.0,771.0,-1.59,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Connecticut,16.0,1189.0,-0.7,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Delaware,34.0,1674.0,0.33,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Florida,33.0,1606.0,0.19,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Georgia,39.0,1799.0,0.6,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Hawaii,1.0,660.0,-1.83,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Iowa,18.0,1196.0,-0.69,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Idaho,2.0,706.0,-1.73,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Illinois,40.0,1807.0,0.62,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Indiana,43.0,1832.0,0.67,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Kansas,27.0,1445.0,-0.16,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Kentucky,49.0,2382.0,1.84,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Louisiana,46.0,2274.0,1.61,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Massachusetts,32.0,1601.0,0.18,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Maryland,29.0,1507.0,-0.02,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Maine,11.0,1121.0,-0.85,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Michigan,44.0,2024.0,1.08,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Minnesota,16.0,1189.0,-0.7,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Missouri,41.0,1819.0,0.64,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Mississippi,48.0,2350.0,1.78,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Montana,6.0,973.0,-1.16,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,North Carolina,37.0,1752.0,0.5,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,North Dakota,15.0,1188.0,-0.7,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Nebraska,12.0,1145.0,-0.8,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,New Hampshire,20.0,1296.0,-0.47,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,New Jersey,22.0,1306.0,-0.45,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,New Mexico,10.0,1091.0,-0.91,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Nevada,30.0,1513.0,-0.01,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,New York,24.0,1348.0,-0.36,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Ohio,38.0,1769.0,0.54,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Oklahoma,45.0,2169.0,1.39,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Oregon,8.0,998.0,-1.11,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Pennsylvania,31.0,1571.0,0.11,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Rhode Island,25.0,1357.0,-0.34,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,South Carolina,26.0,1392.0,-0.27,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,South Dakota,19.0,1253.0,-0.57,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Tennessee,36.0,1735.0,0.46,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Texas,35.0,1707.0,0.4,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Utah,4.0,922.0,-1.27,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Virginia,28.0,1474.0,-0.09,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Vermont,14.0,1167.0,-0.75,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Washington,7.0,976.0,-1.16,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Wisconsin,21.0,1304.0,-0.46,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,West Virginia,50.0,2811.0,2.0,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Wyoming,23.0,1339.0,-0.38,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Alaska,5.0,964.0,-1.18,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Alabama,47.0,2280.0,1.63,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Arkansas,42.0,1826.0,0.66,,,AHR data
2022,2022 Senior,Preventable Hospitalizations - Ages 65-74 - Female,Arizona,9.0,1015.0,-1.07,,,AHR data
